Los Angeles International Airport,John F Kennedy International Airport,3974.1967108791946
Los Angeles International Airport,Orlando International Airport,3562.3146853313297
Los Angeles International Airport,Miami International Airport,3762.627886088899
Los Angeles International Airport,Chicago O'Hare International Airport,2802.11600769048
Los Angeles International Airport,Portland International Airport,1343.0896596192863
Los Angeles International Airport,Philadelphia International Airport,3856.3149107922895
Los Angeles International Airport,Phoenix Sky Harbor International Airport,594.3608778208198
Los Angeles International Airport,San Diego International Airport,175.7012819960506
Los Angeles International Airport,Seattle Tacoma International Airport,1536.9096838729727
Los Angeles International Airport,San Francisco International Airport,543.1892787392359
Los Angeles International Airport,St Louis Lambert International Airport,2556.762811981746
La Guardia Airport,General Edward Lawrence Logan International Airport,296.6920229885085
La Guardia Airport,Charlotte Douglas International Airport,874.9278460998839
La Guardia Airport,Ronald Reagan Washington National Airport,344.78123616478535
La Guardia Airport,Detroit Metropolitan Wayne County Airport,805.1348368055876
La Guardia Airport,Miami International Airport,1768.377326888082
La Guardia Airport,Chicago O'Hare International Airport,1177.05513247513
La Guardia Airport,Philadelphia International Airport,153.5946481751718
La Guardia Airport,St Louis Lambert International Airport,1425.8450190590663
Orlando International Airport,Charlotte Douglas International Airport,755.2029149067862
Orlando International Airport,Ronald Reagan Washington National Airport,1224.1268939867489
Orlando International Airport,John F Kennedy International Airport,1521.3886141530445
Orlando International Airport,Los Angeles International Airport,3562.3146853313297
Orlando International Airport,Miami International Airport,309.9731296300336
Orlando International Airport,Chicago O'Hare International Airport,1620.083131845779
Orlando International Airport,Philadelphia International Airport,1388.555490351661
Orlando International Airport,Phoenix Sky Harbor International Airport,2969.687914351296
Orlando International Airport,San Diego International Airport,3451.5612931012133
Orlando International Airport,Seattle Tacoma International Airport,4104.686595514186
Miami International Airport,Hartsfield Jackson Atlanta International Airport,959.0645602676874
Miami International Airport,General Edward Lawrence Logan International Airport,2028.281545600603
Miami International Airport,Baltimore/Washington International Thurgood Marshall Airport,1525.943149909403
Miami International Airport,Charlotte Douglas International Airport,1049.4002851037626
Miami International Airport,Ronald Reagan Washington National Airport,1483.6019860276754
Miami International Airport,Denver International Airport,2748.6919622725723
Miami International Airport,Detroit Metropolitan Wayne County Airport,1847.0804967090644
Miami International Airport,Washington Dulles International Airport,1486.1629529026463
Miami International Airport,George Bush Intercontinental Houston Airport,1549.4055481762323
Miami International Airport,John F Kennedy International Airport,1757.1215161369057
Miami International Airport,Los Angeles International Airport,3762.627886088899
Miami International Airport,La Guardia Airport,1768.377326888082
Miami International Airport,Orlando International Airport,309.9731296300336
Miami International Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,2418.075104563299
Miami International Airport,Chicago O'Hare International Airport,1930.0403435892065
Miami International Airport,Philadelphia International Airport,1634.2404126080176
Miami International Airport,Phoenix Sky Harbor International Airport,3168.2684607563015
Miami International Airport,San Diego International Airport,3642.5511712300045
Miami International Airport,Seattle Tacoma International Airport,4379.461985074652
Miami International Airport,San Francisco International Airport,4153.7033161749205
Miami International Airport,St Louis Lambert International Airport,1721.698090128997
Miami International Airport,Tampa International Airport,329.151288325746
Minneapolis-St Paul International/Wold-Chamberlain Airport,Charlotte Douglas International Airport,1496.0732153972015
Minneapolis-St Paul International/Wold-Chamberlain Airport,Ronald Reagan Washington National Airport,1494.8460570718057
Minneapolis-St Paul International/Wold-Chamberlain Airport,Miami International Airport,2418.075104563299
Minneapolis-St Paul International/Wold-Chamberlain Airport,Chicago O'Hare International Airport,536.9953198971818
